t,CPU,RxKBTot,TxKBTot,WriteKBTot,Watts,Amps,RMS,diff_encoder_l,flag
195.08,26.92,1,1,0,99.6247024,0.615749008,0.138618753,23.45161416,0
195.1,26.9,1,1,0,99.61875002,0.615729167,0.134325628,22.00001589,0
195.12,26.88,1,1,0,99.61279764,0.615709325,0.029882973,18.66667938,0
195.14,26.86,1,1,0,99.60684526,0.615689484,0.120606155,21.19998856,0
195.16,26.84,1,1,0,99.60089287,0.615669643,0.161744242,24,0
195.18,26.82,1,1,0,99.59494049,0.615649802,0.292819363,24,0
195.2,26.8,1,1,0,99.58898811,0.61562996,0.123451382,23.46666667,0
195.22,26.78,1,1,0,99.58303573,0.615610119,0.111875464,23.20000064,0
195.24,26.76,1,1,0,99.57708335,0.615590278,0.088316003,23.86666794,0
195.26,26.74,1,1,0,99.57113097,0.615570437,0.151923071,24,0
195.28,26.72,1,1,0,99.56517859,0.615550595,0.222724361,22.5999822,0
195.3,26.7,1,1,0,99.5592262,0.615530754,0.200294208,17.93331108,0
195.32,26.68,1,1,0,99.55327382,0.615510913,0.301173178,18.8666726,0
195.34,26.66,1,1,0,99.54732144,0.615491071,0.17660446,21.19999889,0
195.36,26.64,1,1,0,99.54136906,0.61547123,0.110428903,23.53332517,0
195.38,26.62,1,1,0,99.53541668,0.615451389,0.178575952,30.3999733,0
195.4,26.6,1,1,0,99.5294643,0.615431548,0.166586136,38.39998093,0
195.42,26.58,1,1,0,99.52351191,0.615411706,0.130033953,46.39998856,0
195.44,26.56,1,1,0,99.51755953,0.615391865,0.141439388,47.46666698,0
195.46,26.54,1,1,0,99.51160715,0.615372024,0.114388664,42.35482061,0
195.48,26.52,1,1,0,99.50565477,0.615352183,0.185958037,26.87089915,0
195.5,26.5,1,1,0,99.49970239,0.615332341,0.164246377,20.5,0
195.52,26.48,1,1,0,99.49375001,0.6153125,0.27974192,18.99997997,0
195.54,26.46,1,1,0,99.48779763,0.615292659,0.108683889,22.99998379,0
195.56,26.44,1,1,0,99.48184524,0.615272817,0.157415959,23.50000207,0
195.58,26.42,1,1,0,99.47589286,0.615252976,0.367184697,23.16666524,0
195.6,26.4,1,1,0,99.46994048,0.615233135,0.194996751,23.83333254,0
195.62,26.38,1,1,0,99.4639881,0.615213294,0.201233118,23.50000016,0
195.64,26.36,1,1,0,99.45803572,0.615193452,0.320396184,23.16666714,0
195.66,26.34,1,1,0,99.45208334,0.615173611,0.206212877,23.83333445,0
195.68,26.32,1,1,0,99.44613095,0.61515377,0.240060445,20.99998951,0
195.7,26.3,1,1,0,99.44017857,0.615133929,0.155886404,18.83334525,0
195.72,26.28,1,1,0,99.43422619,0.615114087,0.099382689,22.16668177,0
195.74,26.26,1,1,0,99.42827381,0.615094246,0.079470975,23.4838719,0
195.76,26.24,1,1,0,99.42232143,0.615074405,0.098619549,23.86207062,0
195.78,26.22,1,1,0,99.41636905,0.615054563,0.155363448,23.17241649,0
195.8,26.2,1,1,0,99.41041666,0.615034722,0.12821875,23.48386978,0
195.82,26.18,1,1,0,99.40446428,0.615014881,0.151593787,23.86666603,0
195.84,26.16,1,1,0,99.3984879,0.615,0.283194138,23.19999873,0
195.86,26.14,1,1,0,99.39243951,0.615,0.245557497,23,0
195.88,26.12,1,1,0,99.38639113,0.615,0.174311979,22.42856248,0
195.9,26.1,1,1,0,99.38034274,0.615,0.1245443,19.57142663,0
195.92,26.08,1,1,0,99.37429435,0.615,0.146198171,20.15998856,0
195.94,26.06,1,1,0,99.36824597,0.615,0.160008364,23.86667016,0
195.96,26.04,1,1,0,99.36219758,0.615,0.065835785,23.20000286,0
195.98,26.02,1,1,0,99.3561492,0.615,0.083816477,23,0
196,26,1,1,0,99.35010081,0.615,0.099515135,23.1612933,0
196.02,26,1,1,0,99.34405242,0.615,0.183289208,23.80645173,0
196.04,26,1,1,0,99.33800404,0.615,0.131301361,23.53333365,0
196.06,26,1,1,0,99.33195565,0.615,0.100591898,22.33333174,0
196.08,26,1,1,0,99.32590726,0.615,0.077752269,18.99999523,0
196.1,26,1,1,0,99.31985888,0.615,0.192966817,20.33334128,0
196.12,26,1,1,0,99.31381049,0.615,0.178538756,23.12903372,0
196.14,26,1,1,0,99.3077621,0.615,0.260683001,23.77419215,0
196.16,26,1,1,0,99.30171372,0.615,0.178587794,23.78333437,0
196.18,26,1,1,0,99.29566533,0.615,0.201810417,23.45000072,0
196.2,26,1,1,0,99.28961694,0.615,0.234550762,23.11666706,0
196.22,26,1,1,0,99.28356856,0.615,0.170103813,33.39999619,0
196.24,26,1,1,0,99.27752017,0.615,0.095427758,44.59998856,0
196.26,26,1,1,0,99.27147178,0.615,0.108483231,28.5999733,0
196.28,26,1,1,0,99.2654234,0.615,0.156149364,20.83332459,0
196.3,26,1,1,0,99.25937501,0.615,0.127385082,18.50001192,0
196.32,26,1,1,0,99.25332663,0.615,0.10973782,21.83334843,0
196.34,26,1,1,0,99.24727824,0.615,0.193462841,23,0
196.36,26,1,1,0,99.24122985,0.615,0.167277239,23,0
196.38,26,1,1,0,99.23518147,0.615,0.166112394,23,0
196.4,26,1,1,0,99.22913308,0.615,0.124036457,23,0
196.42,26,1,1,0,99.22308469,0.615,0.193163705,23,0
196.44,26,1,1,0,99.21703631,0.615,0.154085414,23,0
196.46,26,1,1,0,99.21098792,0.615,0.15837424,20.40000286,0
196.48,26,1,1,0,99.20493953,0.615,0.17212431,17.60000095,0
196.5,26,1,1,0,99.19889115,0.615,0.152532638,21.60000477,0
196.52,26,1,1,0,99.19284276,0.615,0.307898891,23.41935397,0
196.54,26,1,1,0,99.18679437,0.615,0.310857057,23.93333683,0
196.56,26,1,1,0,99.18074599,0.615,0.228857115,23.26666953,0
196.58,26,1,1,0,99.1746976,0.615,0.289327837,23,0
196.6,26,1,1,0,99.16864921,0.615,0.212536304,23,0
196.62,26,1,1,0,99.16260083,0.615,0.14066237,23,0
196.64,26,1,1,0,99.15655244,0.615,0.135240287,23,0
196.66,26,1,1,0,99.15050406,0.615,0.081959861,22.66666508,0
196.68,26,1,1,0,99.14445567,0.615,0.073589578,19.33332856,0
196.7,26,1,1,0,99.13840728,0.615,0.079829796,20.00000795,0
196.72,26,1,1,0,99.1323589,0.615,0.163796654,23,0
196.74,26,1,1,0,99.12631051,0.615,0.292996531,23,0
196.76,26,1,1,0,99.12026212,0.615,0.211572782,23,0
196.78,26,1,1,0,99.11421374,0.615,0.17497344,23,0
196.8,26,1,1,0,99.10816535,0.615,0.130343951,23,0
196.82,26,1,1,0,99.10211696,0.615,0.137431356,23,0
196.84,26,1,1,0,99.09610781,0.614974052,0.261299886,22.60001144,0
196.86,26,1,1,0,99.09011979,0.614934132,0.322876521,18.60000763,0
196.88,26,1,1,0,99.08413176,0.614894212,0.260870446,19.39999619,0
196.9,26,1,1,0,99.07814374,0.614854292,0.107563424,23,0
196.92,26,1,1,0,99.07215571,0.614814371,0.158127333,23,0
196.94,26,1,1,0,99.06616769,0.614774451,0.198953273,23,0
196.96,26,1,1,0,99.06017966,0.614734531,0.208361864,23,0
196.98,26,1,1,0,99.05419164,0.614694611,0.213198689,23,0
197,26,1,1,0,99.04820361,0.614654691,0.225497203,31.4332785,0
197.02,26,1,1,0.06,99.04221559,0.614614771,0.257671108,45.23337355,0
197.04,26,1,1,0.12,99.03622756,0.61457485,0.212531267,29.90002559,0
197.06,26,1,1,0.18,99.03023954,0.61453493,0.164288882,20.80000286,0
197.08,26,1,1,0.24,99.02425151,0.61449501,0.190037214,17.20000095,0
197.1,26,1,1,0.3,99.01826349,0.61445509,0.172317575,21.20000477,0
197.12,26,1,1,0.36,99.01227546,0.61441517,0.124231391,23,0
197.14,26,1,1,0.42,99.00628744,0.61437525,0.104770539,23,0
197.16,26,1,1,0.48,99.00029941,0.614335329,0.12358087,23,0
197.18,26,1,1,0.54,98.99431139,0.614295409,0.082485527,23,0
197.2,26,1,1,0.6,98.98832337,0.614255489,0.086138774,23,0
197.22,26,1,1,0.66,98.98233534,0.614215569,0.125641677,23,0
197.24,26,1,1,0.72,98.97634732,0.614175649,0.107698061,20.93104156,0
197.26,26,1,1,0.78,98.97035929,0.614135729,0.111101417,17.1612807,0
197.28,26,1,1,0.84,98.96437127,0.614095808,0.146403249,20.38709767,0
197.3,26,1,1,0.9,98.95838324,0.614055888,0.144875784,22.33333492,0
197.32,26,1,1,0.96,98.95239522,0.614015968,0.167173219,23,0
197.34,26,1,1,1.02,98.94640719,0.613976048,0.142361929,23,0
197.36,26,1,1,1.08,98.94041917,0.613936128,0.151168391,23,0
197.38,26,1,1,1.14,98.93443114,0.613896208,0.200268799,23,0
197.4,26,1,1,1.2,98.92844312,0.613856287,0.11316976,23,0
197.42,26,1,1,1.26,98.92245509,0.613816367,0.198771387,23,0
197.44,26,1,1,1.32,98.91646707,0.613776447,0.06842743,23,0
197.46,26,1,1,1.38,98.91047904,0.613736527,0.09527338,19.00000763,0
197.48,26,1,1,1.44,98.90449102,0.613696607,0.098555352,18.99999619,0
197.5,26,1,1,1.5,98.89850299,0.613656687,0.078687098,23,0
197.52,26,1,1,1.56,98.89251497,0.613616766,0.132828741,22.3333327,0
197.54,26,1,1,1.62,98.88652694,0.613576846,0.165487497,22.3333346,0
197.56,26,1,1,1.68,98.88053892,0.613536926,0.139091901,23,0
197.58,26,1,1,1.74,98.87455089,0.613497006,0.142356835,23,0
197.6,26,1,1,1.8,98.86856287,0.613457086,0.117853243,22.67741802,0
197.62,26,1,1,1.86,98.86257484,0.613417166,0.1456689,22.03225958,0
197.64,26,1,1,1.92,98.85658682,0.613377245,0.15865272,18.8333389,0
197.66,26,1,1,1.98,98.85059879,0.613337325,0.21693549,18.79999714,0
197.68,26,1,1,2.04,98.84461077,0.613297405,0.075273161,22.80000095,0
197.7,26,1,1,2.1,98.83862274,0.613257485,0.157604159,23,0
197.72,26,1,1,2.16,98.83263472,0.613217565,0.233424635,23,0
197.74,26,1,1,2.22,98.8266467,0.613177645,0.163850524,23,0
197.76,26,1,1,2.28,98.82065867,0.613137724,0.119777952,29.96666871,0
197.78,26,1,1,2.34,98.81467065,0.613097804,0.126864006,37.29997989,0
197.8,26,1,1,2.4,98.80868262,0.613057884,0.171741891,44.63329108,0
197.82,26,1,1,2.46,98.8026946,0.613017964,0.251098295,45,0
197.84,26,1,1,2.52,98.79667672,0.613033233,0.200778569,36.60007566,0
197.86,26,1,1,2.58,98.79063443,0.613093656,0.131807878,17.93339119,0
197.88,26,1,1,2.64,98.78459213,0.613154079,0.168452408,20.67741953,0
197.9,26,1,1,2.7,98.77854983,0.613214502,0.076785671,23,0
197.92,26,1,1,2.76,98.77250754,0.613274925,0.136551233,23,0
197.94,26,1,1,2.82,98.76646524,0.613335348,0.215135063,22.36666619,0
197.96,26,1,1,2.88,98.76042295,0.613395771,0.151742308,22.30000111,0
197.98,26,1,1,2.94,98.75438065,0.613456193,0.107871947,22.96666842,0
198,26,1,1,3,98.74833835,0.613516616,0.134789803,22.45714266,0
198.02,26,1,1,2.94,98.74229606,0.613577039,0.063096935,23.23635211,0
198.04,26,1,1,2.88,98.73625376,0.613637462,0.047506444,29.41816279,0
198.06,26,1,1,2.82,98.73021147,0.613697885,0.090596558,35.59997347,0
198.08,26,1,1,2.76,98.72416917,0.613758308,0.11981939,34.20004832,0
198.1,26,1,1,2.7,98.71812688,0.613818731,0.206747621,23.53337148,0
198.12,26,1,1,2.64,98.71208458,0.613879154,0.090583884,22.36666842,0
198.14,26,1,1,2.58,98.70604228,0.613939577,0.084961712,22.29999889,0
198.16,26,1,1,2.52,98.69999999,0.614,0.135933249,22.96666619,0
198.18,26,1,1,2.46,98.69395769,0.614060423,0.248029763,22.36666651,0
198.2,26,1,1,2.4,98.6879154,0.614120846,0.104132087,22.29032402,0
198.22,26,1,1,2.34,98.6818731,0.614181269,0.214779757,22.93548741,0
198.24,26,1,1,2.28,98.6758308,0.614241692,0.06532228,19.27584363,0
198.26,26,1,1,2.22,98.66978851,0.614302115,0.087180924,18.45161816,0
198.28,26,1,1,2.16,98.66374621,0.614362538,0.073656183,21.67741032,0
198.3,26,1,1,2.1,98.65770392,0.614422961,0.195437969,22.59999841,0
198.32,26,1,1,2.04,98.65166162,0.614483384,0.288544686,22.73333429,0
198.34,26,1,1,1.98,98.64561932,0.614543807,0.371577964,22.06666698,0
198.36,26,1,1,1.92,98.63957703,0.61460423,0.316302226,22,0
198.38,26,1,1,1.86,98.63353473,0.614664653,0.093284842,22.26666762,0
198.4,26,1,1,1.8,98.62749244,0.614725076,0.088400985,22.93333492,0
198.42,26,1,1,1.74,98.62145014,0.614785499,0.127479242,19.39998665,0
198.44,26,1,1,1.68,98.61540785,0.614845922,0.145067381,18.33334764,0
198.46,26,1,1,1.62,98.60936555,0.614906345,0.113648641,21.66668415,0
198.48,26,1,1,1.56,98.60332325,0.614966767,0.023366729,22,0
198.5,26,1,1,1.5,98.59728096,0.61502719,0.115368973,22,0
198.52,26,1,1,1.44,98.59123866,0.615087613,0.134067696,22,0
198.54,26,1,1,1.38,98.58519637,0.615148036,0.10773003,35.79995613,0
198.56,26,1,1,1.32,98.57915407,0.615208459,0.157149858,38.86669591,0
198.58,26,1,1,1.26,98.57311177,0.615268882,0.126518553,23.53334796,0
198.6,26,1,1,1.2,98.56706948,0.615329305,0.11030404,22,0
198.62,26,1,1,1.14,98.56102718,0.615389728,0.243646514,20.83331823,0
198.64,26,1,1,1.08,98.55498489,0.615450151,0.267617138,17.49998172,0
198.66,26,1,1,1.02,98.54894259,0.615510574,0.280125363,19.83333227,0
198.68,26,1,1,0.96,98.54290029,0.615570997,0.211568199,22.23333031,0
198.7,26,1,1,0.9,98.536858,0.61563142,0.055651068,22.89999762,0
198.72,26,1,1,0.84,98.5308157,0.615691843,0.261407433,22.43333508,0
198.74,26,1,1,0.78,98.52477341,0.615752266,0.185709487,22.23333222,0
198.76,26,1,1,0.72,98.51873111,0.615812689,0.232873271,22.89999952,0
198.78,26,1,1,0.66,98.51268882,0.615873112,0.053497746,22.43333317,0
198.8,26,1,1,0.6,98.50664652,0.615933535,0.111339776,20.83332936,0
198.82,26,1,1,0.54,98.50060422,0.615993958,0.180928967,17.49999285,0
198.84,26,1,1,0.48,98.49642502,0.6159285,0.169434415,19.83334366,0
198.86,26,1,1,0.42,98.49245283,0.615849057,0.10943668,22,0
198.88,26,1,1,0.36,98.48848063,0.615769613,0.198675231,22,0
198.9,26,1,1,0.3,98.48450844,0.615690169,0.231416664,22,0
198.92,26,1,1,0.24,98.48053624,0.615610725,0.161861423,22,0
198.94,26,1,1,0.18,98.47656405,0.615531281,0.181691283,22,0
198.96,26,1,1,0.12,98.47259185,0.615451837,0.186198658,22,0
198.98,26,1,1,0.06,98.46861966,0.615372393,0.305676556,22.20000095,0
199,26,1,1,0,98.46464746,0.615292949,0.286765324,22.86666826,0
199.02,26.04,1,1,0,98.46067527,0.615213505,0.373120444,19.26665109,0
199.04,26.08,1,1,0,98.45670307,0.615134061,0.176656644,17.20001717,0
199.06,26.12,1,1,0,98.45273088,0.615054618,0.175430046,21.20002098,0
199.08,26.16,1,1,0,98.44875868,0.614975174,0.17270457,22.53333323,0
199.1,26.2,1,1,0,98.44478649,0.61489573,0.117828376,22.80000318,0
199.12,26.24,1,1,0,98.44081429,0.614816286,0.134101151,22.13333588,0
199.14,26.28,1,1,0,98.4368421,0.614736842,0.176841229,22,0
199.16,26.32,1,1,0,98.4328699,0.614657398,0.120008707,22,0
199.18,26.36,1,1,0,98.42889771,0.614577954,0.188902999,22,0
199.2,26.4,1,1,0,98.42492551,0.61449851,0.14108348,20.66666667,0
199.22,26.44,1,1,0,98.42095332,0.614419066,0.119299897,18.99999841,0
199.24,26.48,1,1,0,98.41698113,0.614339623,0.140551708,17.33333015,0
199.26,26.52,1,1,0,98.41300893,0.614260179,0.058912237,30.93545868,0
199.28,26.56,1,1,0,98.40903674,0.614180735,0.130221379,40.20694345,0
199.3,26.6,1,1,0,98.40506454,0.614101291,0.05567206,25.03442787,0
199.32,26.64,1,1,0,98.40109235,0.614021847,0.167869452,22,0
199.34,26.68,1,1,0,98.39712015,0.613942403,0.214105408,22,0
199.36,26.72,1,1,0,98.39314796,0.613862959,0.167131271,22,0
199.38,26.76,1,1,0,98.38917576,0.613783515,0.18177261,22,0
199.4,26.8,1,1,0,98.38520357,0.613704071,0.142860558,20.99999523,0
199.42,26.84,1,1,0,98.38123137,0.613624627,0.17044577,16.99999142,0
199.44,26.88,1,1,0,98.37725918,0.613545184,0.156086982,19.0000124,0
199.46,26.92,1,1,0,98.37328698,0.61346574,0.135076635,22,0
199.48,26.96,1,1,0,98.36931479,0.613386296,0.110309107,22,0
199.5,27,1,1,0,98.36534259,0.613306852,0.126428116,22,0
199.52,27.04,1,1,0,98.3613704,0.613227408,0.158936939,22,0
199.54,27.08,1,1,0,98.3573982,0.613147964,0.126011738,22,0
199.56,27.12,1,1,0,98.35342601,0.61306852,0.235851407,22,0
199.58,27.16,1,1,0,98.34945381,0.612989076,0.133045667,21.3103416,0
199.6,27.2,1,1,0,98.34548162,0.612909632,0.198183487,17.86207095,0
199.62,27.24,1,1,0,98.34150942,0.612830188,0.209229349,19.49999921,0
199.64,27.28,1,1,0,98.33753723,0.612750745,0.142560955,22,0
199.66,27.32,1,1,0,98.33356504,0.612671301,0.118514143,22,0
199.68,27.36,1,1,0,98.32959284,0.612591857,0.170787818,22,0
199.7,27.4,1,1,0,98.32562065,0.612512413,0.164164353,22,0
199.72,27.44,1,1,0,98.32164845,0.612432969,0.131491514,22,0
199.74,27.48,1,1,0,98.31767626,0.612353525,0.168854137,21.53333524,0
199.76,27.52,1,1,0,98.31370406,0.612274081,0.167606272,21.13333206,0
199.78,27.56,1,1,0,98.30973187,0.612194637,0.121726194,21.79999936,0
199.8,27.6,1,1,0,98.30575967,0.612115193,0.095106542,19.66666667,0
199.82,27.64,1,1,0,98.30178748,0.61203575,0.101003725,17.53333588,0
199.84,27.68,1,1,0,98.29778448,0.612022155,0.156593606,20.20000509,0
199.86,27.72,1,1,0,98.29375628,0.612062437,0.176313016,21.46666857,0
199.88,27.76,1,1,0,98.28972809,0.612102719,0.144091858,22,0
199.9,27.8,1,1,0,98.28569989,0.612143001,0.10756837,22,0
199.92,27.84,1,1,0,98.28167169,0.612183283,0.12540418,22,0
199.94,27.88,1,1,0,98.27764349,0.612223565,0.157686885,22,0
199.96,27.92,1,1,0,98.2736153,0.612263847,0.239366455,22,0
199.98,27.96,1,1,0,98.2695871,0.612304129,0.168764168,31.10000334,0
200,28,1,1,0,98.2655589,0.612344411,0.136459813,40.39997934,0
200.02,27.98,1,1,0,98.26153071,0.612384693,0.203861124,23.06662947,0
200.04,27.96,1,1,0,98.25750251,0.612424975,0.196094566,19.166677,0
200.06,27.94,1,1,0,98.25347431,0.612465257,0.213027597,21.8999973,0
200.08,27.92,1,1,0,98.24944611,0.612505539,0.220743263,21.23333,0
200.1,27.9,1,1,0,98.24541792,0.612545821,0.255833492,21.43333386,0
200.12,27.88,1,1,0,98.24138972,0.612586103,0.171039022,22,0
200.14,27.86,1,1,0,98.23736152,0.612626385,0.147832656,22,0
200.16,27.84,1,1,0,98.23333333,0.612666667,0.171659299,22,0
200.18,27.82,1,1,0,98.22930513,0.612706949,0.171757528,21.40000858,0
200.2,27.8,1,1,0,98.22527693,0.612747231,0.222608505,17.40000477,0
200.22,27.78,1,1,0,98.22124873,0.612787513,0.150900795,18.16666587,0
200.24,27.76,1,1,0,98.21722054,0.612827795,0.050855448,21.09677488,0
200.26,27.74,1,1,0,98.21319234,0.612868077,0.166315404,21.74193827,0
200.28,27.72,1,1,0,98.20916414,0.612908359,0.228878118,22,0
200.3,27.7,1,1,0,98.20513594,0.612948641,0.229226091,21.93333651,0
200.32,27.68,1,1,0,98.20110775,0.612988923,0.220146787,21.26666921,0
200.34,27.66,1,1,0,98.19707955,0.613029205,0.145846387,21.39999809,0
200.36,27.64,1,1,0,98.19305135,0.613069486,0.100712918,21.9333346,0
200.38,27.62,1,1,0,98.18902316,0.613109768,0.130304746,21.2666673,0
200.4,27.6,1,1,0,98.18499496,0.61315005,0.141542057,19.4,0
200.42,27.58,1,1,0,98.18096676,0.613190332,0.140045833,17.26666921,0
200.44,27.56,1,1,0,98.17693856,0.613230614,0.104772087,19.93333842,0
200.46,27.54,1,1,0,98.17291037,0.613270896,0.195394618,21.40000191,0
200.48,27.52,1,1,0,98.16888217,0.613311178,0.37933669,22,0
200.5,27.5,1,1,0,98.16485397,0.61335146,0.289678341,22,0
200.52,27.48,1,1,0,98.16082577,0.613391742,0.122031027,22,0
200.54,27.46,1,1,0,98.15679758,0.613432024,0.123622765,21.93548711,0
200.56,27.44,1,1,0,98.15276938,0.613472306,0.181265272,21.29032371,0
200.58,27.42,1,1,0,98.14874118,0.613512588,0.148425658,19.10345213,0
200.6,27.4,1,1,0,98.14471299,0.61355287,0.091950797,16.39999046,0
200.62,27.38,1,1,0,98.14068479,0.613593152,0.146592706,20.39999428,0
200.64,27.36,1,1,0,98.13665659,0.613633434,0.22072318,21.61290264,0
200.66,27.34,1,1,0,98.13262839,0.613673716,0.169798594,21.01666795,0
200.68,27.32,1,1,0,98.1286002,0.613713998,0.179705817,21.35000028,0
200.7,27.3,1,1,0,98.124572,0.61375428,0.239657737,21.6833326,0
200.72,27.28,1,1,0,98.1205438,0.613794562,0.130952971,22.33329995,0
200.74,27.26,1,1,0,98.1165156,0.613834844,0.096418883,28.99997298,0
200.76,27.24,1,1,0,98.11248741,0.613875126,0.115395658,35.666646,0
200.78,27.22,1,1,0,98.10845921,0.613915408,0.07820863,41.86667239,0
200.8,27.2,1,1,0,98.10443101,0.61395569,0.124522282,39.20000318,0
200.82,27.18,1,1,0,98.10040282,0.613995972,0.181680282,32.13333588,0
200.84,27.16,1,1,0,98.09460539,0.613946054,0.266939617,21.96666619,0
200.86,27.14,1,1,0,98.08861138,0.613886114,0.336888546,21.29999889,0
200.88,27.12,1,1,0,98.08261738,0.613826174,0.404142619,21.36666842,0
200.9,27.1,1,1,0,98.07662337,0.613766234,0.280685937,21.96666428,0
200.92,27.08,1,1,0,98.07062936,0.613706294,0.152197021,21.29999698,0
200.94,27.06,1,1,0,98.06463536,0.613646354,0.12863765,21.35484034,0
200.96,27.04,1,1,0,98.05864135,0.613586413,0.111317985,21.99999877,0
200.98,27.02,1,1,0,98.05264734,0.613526473,0.15708142,17.86208312,0
201,27,1,1,0,98.04665334,0.613466533,0.163091225,17.83332141,1
201.02,27,1,1,0,98.04065933,0.613406593,0.133827219,21.03225645,1
201.04,27,1,1,0,98.03466532,0.613346653,0.216227123,21.67741984,1
201.06,27,1,1,0,98.02867132,0.613286713,0.277129185,21.66666476,1
201.08,27,1,1,0,98.02267731,0.613226773,0.175538183,21,1
201.1,27,1,1,0,98.0166833,0.613166833,0.252293454,21,1
201.12,27,1,1,0,98.0106893,0.613106893,0.264915383,21,1
201.14,27,1,1,0,98.00469529,0.613046953,0.132326146,21,1
201.16,27,1,1,0,97.99870129,0.612987013,0.158378156,21.66666381,1
201.18,27,1,1,0,97.99270728,0.612927073,0.246578872,20.00001335,1
201.2,27,1,1,0,97.98671327,0.612867133,0.278633643,16.00000954,1
201.22,27,1,1,0,97.98071927,0.612807193,0.229495902,19.33332856,1
201.24,27,1,1,0,97.97472526,0.612747253,0.199687829,21,1
201.26,27,1,1,0,97.96873125,0.612687313,0.153804393,21.00000032,1
201.28,27,1,1,0,97.96273725,0.612627372,0.11815436,21.66666762,1
201.3,27,1,1,0,97.95674324,0.612567432,0.13365727,21.66666508,1
201.32,27,1,1,0,97.95074923,0.612507492,0.12935959,21,1
201.34,27,1,1,0,97.94475523,0.612447552,0.085391624,21,1
201.36,27,1,1,0,97.93876122,0.612387612,0.159252266,19.50001033,1
201.38,27,1,1,0,97.93276721,0.612327672,0.19932598,16.16667382,1
201.4,27,1,1,0,97.92677321,0.612267732,0.244678067,19.79999523,1
201.42,27,1,1,0,97.9207792,0.612207792,0.043990497,21.70000016,1
201.44,27,1,1,0,97.9147852,0.612147852,0.081478569,21.03333286,1
201.46,27,1,1,0,97.90879119,0.612087912,0.113936976,21,1
201.48,27,1,1,0,97.90279718,0.612027972,0.168723346,21,1
201.5,27,1,1,0,97.89680318,0.611968032,0.101997828,21,1
201.52,27,1,1,0,97.89080917,0.611908092,0.236489312,34.93339977,1
201.54,27,1,1,0,97.88481516,0.611848152,0.258948902,36.39997203,1
201.56,27,1,1,0,97.87882116,0.611788212,0.241053129,21.73340793,1
201.58,27,1,1,0,97.87282715,0.611728272,0.112481241,17.83334843,1
201.6,27,1,1,0,97.86683314,0.611668331,0.18891814,17.45160472,1
201.62,27,1,1,0,97.86083914,0.611608391,0.106861878,20.67742169,1
201.64,27,1,1,0,97.85484513,0.611548451,0.130966207,21,1
201.66,27,1,1,0,97.84885112,0.611488511,0.147124702,21,1
201.68,27,1,1,0,97.84285712,0.611428571,0.131653013,21,1
201.7,27,1,1,0,97.83686311,0.611368631,0.216237856,21,1
201.72,27,1,1,0,97.83086911,0.611308691,0.178329192,21,1
201.74,27,1,1,0,97.8248751,0.611248751,0.195265923,21,1
201.76,27,1,1,0,97.81888109,0.611188811,0.100031317,21.59999714,1
201.78,27,1,1,0,97.81288709,0.611128871,0.057768559,20.40001335,1
201.8,27,1,1,0,97.80689308,0.611068931,0.140785183,16.40000954,1
201.82,27,1,1,0,97.80089907,0.611008991,0.104146807,18.99999523,1
201.84,27,1,1,0,97.79830338,0.611050898,0.129519046,21,1
201.86,27,1,1,0,97.79630738,0.611110779,0.345058808,21,1
201.88,27,1,1,0,97.79431137,0.611170659,0.171625122,21,1
201.9,27,1,1,0,97.79231536,0.611230539,0.128309745,21,1
201.92,27,1,1,0,97.79031935,0.611290419,0.346094634,21,1
201.94,27,1,1,0,97.78832335,0.6113503,0.321944448,21,1
201.96,27,1,1,0,97.78632734,0.61141018,0.32719472,19.79311711,1
201.98,27,1,1,0,97.78433133,0.61147006,0.147230352,16.34484647,1
202,27,1,1,0,97.78233532,0.61152994,0.477837746,9.612922329,1
202.02,27,0.98,0.98,0.12,97.78033931,0.611589821,1.100422097,12.2258182,1
202.04,27,0.96,0.96,0.24,97.77834331,0.611649701,1.524186748,32.87104681,1
202.06,27,0.94,0.94,0.36,97.7763473,0.611709581,1.139776296,28.46661072,1
202.08,27,0.92,0.92,0.48,97.77435129,0.611769461,0.588456678,21,1
202.1,27,0.9,0.9,0.6,97.77235528,0.611829342,0.341727867,21,1
202.12,27,0.88,0.88,0.72,97.77035927,0.611889222,0.334122273,21,1
202.14,27,0.86,0.86,0.84,97.76836327,0.611949102,0.314942953,21,1
202.16,27,0.84,0.84,0.96,97.76636726,0.612008982,0.117337969,21,1
202.18,27,0.82,0.82,1.08,97.76437125,0.612068862,0.291014884,18.2413894,1
202.2,27,0.8,0.8,1.2,97.76237524,0.612128743,0.166391403,17.16665475,1
202.22,27,0.78,0.78,1.32,97.76037924,0.612188623,0.270948185,20.49999126,1
202.24,27,0.76,0.76,1.44,97.75838323,0.612248503,0.14094686,21,1
202.26,27,0.74,0.74,1.56,97.75638722,0.612308383,0.22618054,20.79310199,1
202.28,27,0.72,0.72,1.68,97.75439121,0.612368264,0.229348979,20.10344786,1
202.3,27,0.7,0.7,1.8,97.7523952,0.612428144,0.159349666,20.56666746,1
202.32,27,0.68,0.68,1.92,97.7503992,0.612488024,0.154812451,21,1
202.34,27,0.66,0.66,2.04,97.74840319,0.612547904,0.266250904,21,1
202.36,27,0.64,0.64,2.16,97.74640718,0.612607785,0.05900832,21.53333047,1
202.38,27,0.62,0.62,2.28,97.74441117,0.612667665,0.099294101,20.60001558,1
202.4,27,0.6,0.6,2.4,97.74241517,0.612727545,0.291889886,15.93334446,1
