t,CPU,RxKBTot,TxKBTot,WriteKBTot,Watts,Amps,RMS,diff_encoder_l,flag
161.96,11.96,8674.44,458.36,0.24,93.46370968,0.595274194,0.18637219,15,1
161.98,11.98,8675.22,457.68,0.12,93.46169355,0.595233871,0.097562454,14.69999825,1
162,12,8676,457,0,93.45967742,0.595193548,0.084310169,14.03333095,1
162.02,11.98,8675.64,457.82,0,93.45766129,0.595153226,0.07091954,14.63333635,1
162.04,11.96,8675.28,458.64,0,93.45564516,0.595112903,0.071109352,15,1
162.06,11.94,8674.92,459.46,0,93.45362904,0.595072581,0.062570719,15,1
162.08,11.92,8674.56,460.28,0,93.45161291,0.595032258,0.10470094,12.60000254,1
162.1,11.9,8674.2,461.1,0,93.44959678,0.594991936,0.174258811,12.06666667,1
162.12,11.88,8673.84,461.92,0,93.44758065,0.594951613,0.19969601,14.73333588,1
162.14,11.86,8673.48,462.74,0,93.44556452,0.59491129,0.16261825,15,1
162.16,11.84,8673.12,463.56,0,93.44354839,0.594870968,0.119396901,15,1
162.18,11.82,8672.76,464.38,0,93.44153226,0.594830645,0.111041558,15,1
162.2,11.8,8672.4,465.2,0,93.43951613,0.594790323,0.066064095,15,1
162.22,11.78,8672.04,466.02,0,93.4375,0.59475,0.047123254,15,1
162.24,11.76,8671.68,466.84,0,93.43548387,0.594709677,0.060458905,15,1
162.26,11.74,8671.32,467.66,0,93.43346774,0.594669355,0.134514066,15,1
162.28,11.72,8670.96,468.48,0,93.43145161,0.594629032,0.120324977,14.03448448,1
162.3,11.7,8670.6,469.3,0,93.42943548,0.59458871,0.109130767,11.27586797,1
162.32,11.68,8670.24,470.12,0,93.42741935,0.594548387,0.148451246,12.18032738,1
162.34,11.66,8669.88,470.94,0,93.42540323,0.594508065,0.140937939,13.49180558,1
162.36,11.64,8669.52,471.76,0,93.4233871,0.594467742,0.098360186,14.80328377,1
162.38,11.62,8669.16,472.58,0,93.42137097,0.594427419,0.106097916,18.96667427,1
162.4,11.6,8668.8,473.4,0,93.41935484,0.594387097,0.09958087,23.63332684,1
162.42,11.58,8668.44,474.22,0,93.41733871,0.594346774,0.098801443,28.29997942,1
162.44,11.56,8668.08,475.04,0,93.41532258,0.594306452,0.117078907,29.56666396,1
162.46,11.54,8667.72,475.86,0,93.41330645,0.594266129,0.17245864,25.56670593,1
162.48,11.52,8667.36,476.68,0,93.41129032,0.594225806,0.187036101,12.90002718,1
162.5,11.5,8667,477.5,0,93.40927419,0.594185484,0.163487393,13.26666349,1
162.52,11.48,8666.64,478.32,0,93.40725806,0.594145161,0.141220435,15,1
162.54,11.46,8666.28,479.14,0,93.40524193,0.594104839,0.139123914,15,1
162.56,11.44,8665.92,479.96,0,93.4032258,0.594064516,0.146392005,14.43333222,1
162.58,11.42,8665.56,480.78,0,93.40120967,0.594024193,0.106367719,14.23333508,1
162.6,11.4,8665.2,481.6,0,93.4,0.594,0.077305715,14.90000238,1
162.62,11.38,8664.84,482.42,0,93.4,0.594,0.070536713,15,1
162.64,11.36,8664.48,483.24,0,93.4,0.594,0.068463095,15,1
162.66,11.34,8664.12,484.06,0,93.4,0.594,0.072658594,15,1
162.68,11.32,8663.76,484.88,0,93.4,0.594,0.131812033,12.93103235,1
162.7,11.3,8663.4,485.7,0,93.4,0.594,0.181906969,11.5806465,1
162.72,11.28,8663.04,486.52,0,93.4,0.594,0.158149652,13.51613668,1
162.74,11.26,8662.68,487.34,0,93.4,0.594,0.126304728,14.51724389,1
162.76,11.24,8662.32,488.16,0,93.4,0.594,0.098976155,15,1
162.78,11.22,8661.96,488.98,0,93.4,0.594,0.095851035,15,1
162.8,11.2,8661.6,489.8,0,93.4,0.594,0.114790345,14.46666349,1
162.82,11.18,8661.24,490.62,0,93.4,0.594,0.161258614,14.16666962,1
162.84,11.16,8660.88,491.44,0,93.4,0.594,0.089488525,14.72222497,1
162.86,11.14,8660.52,492.26,0,93.4,0.594,0.099557869,13.33332909,1
162.88,11.12,8660.16,493.08,0,93.4,0.594,0.146093679,11.77418672,1
162.9,11.1,8659.8,493.9,0,93.4,0.594,0.117278609,14.3548403,1
162.92,11.08,8659.44,494.72,0,93.4,0.594,0.131112317,15,1
162.94,11.06,8659.08,495.54,0,93.4,0.594,0.125618039,14.83333127,1
162.96,11.04,8658.72,496.36,0,93.4,0.594,0.092079044,14.16666396,1
162.98,11.02,8658.36,497.18,0,93.4,0.594,0.070425943,14.24590261,1
163,11,8658,498,0,93.4,0.594,0.088562298,14.57377088,1
163.02,11.02,8659.24,498.04,0,93.4,0.594,0.18224688,14.90163914,1
163.04,11.04,8660.48,498.08,0,93.4,0.594,0.17077544,21.75859942,1
163.06,11.06,8661.72,498.12,0,93.4,0.594,0.125410925,26.00003719,1
163.08,11.08,8662.96,498.16,0,93.4,0.594,0.13910266,14.00002575,1
163.1,11.1,8664.2,498.2,0,93.4,0.594,0.141166944,12.99999682,1
163.12,11.12,8665.44,498.24,0,93.4,0.594,0.081700145,15,1
163.14,11.14,8666.68,498.28,0,93.4,0.594,0.102040109,15,1
163.16,11.16,8667.92,498.32,0,93.4,0.594,0.180742159,15,1
163.18,11.18,8669.16,498.36,0,93.4,0.594,0.203208788,14.83870885,1
163.2,11.2,8670.4,498.4,0,93.4,0.594,0.15512179,14.19355042,1
163.22,11.22,8671.64,498.44,0,93.4,0.594,0.193131595,14.46666412,1
163.24,11.24,8672.88,498.48,0,93.4,0.594,0.041933771,14.4666743,1
163.26,11.26,8674.12,498.52,0,93.4,0.594,0.079848958,11.80000509,1
163.28,11.28,8675.36,498.56,0,93.4,0.594,0.104125707,12.39999809,1
163.3,11.3,8676.6,498.6,0,93.4,0.594,0.06081622,14.13333333,1
163.32,11.32,8677.84,498.64,0,93.4,0.594,0.082008588,14.80000064,1
163.34,11.34,8679.08,498.68,0,93.4,0.594,0.142280042,15,1
163.36,11.36,8680.32,498.72,0,93.4,0.594,0.124935783,14.86666476,1
163.38,11.38,8681.56,498.76,0,93.4,0.594,0.091926257,14.19999746,1
163.4,11.4,8682.8,498.8,0,93.4,0.594,0.094607124,14,1
163.42,11.42,8684.04,498.84,0,93.4,0.594,0.14305482,14.13333609,1
163.44,11.44,8685.28,498.88,0,93.4,0.594,0.155703059,14.79999809,1
163.46,11.46,8686.52,498.92,0,93.4,0.594,0.104229337,13.13334478,1
163.48,11.48,8687.76,498.96,0,93.4,0.594,0.128356017,11.38709121,1
163.5,11.5,8689,499,0,93.4,0.594,0.145060598,13.32258139,1
163.52,11.52,8690.24,499.04,0,93.4,0.594,0.124596416,14.43333476,1
163.54,11.54,8691.48,499.08,0,93.4,0.594,0.105695401,15,1
163.56,11.56,8692.72,499.12,0,93.4,0.594,0.149667417,15,1
163.58,11.58,8693.96,499.16,0,93.4,0.594,0.135909261,14.58064419,1
163.6,11.6,8695.2,499.2,0,93.4,0.593996976,0.111444901,14.0689637,1
163.62,11.62,8696.44,499.24,0,93.4,0.593976815,0.147865391,14.75861783,1
163.64,11.64,8697.68,499.28,0,93.4,0.593956653,0.14763431,13.91667342,1
163.66,11.66,8698.92,499.32,0,93.4,0.593936492,0.152746453,12.25000517,1
163.68,11.68,8700.16,499.36,0,93.4,0.593916331,0.078573633,10.58333691,1
163.7,11.7,8701.4,499.4,0,93.4,0.593896169,0.091271074,18.38710074,1
163.72,11.72,8702.64,499.44,0,93.4,0.593876008,0.064041043,28.89651761,1
163.74,11.74,8703.88,499.48,0,93.4,0.593855847,0.13582637,17.86205155,1
163.76,11.76,8705.12,499.52,0,93.4,0.593835686,0.088807764,14.43333445,1
163.78,11.78,8706.36,499.56,0,93.4,0.593815524,0.1569503,14.90322464,1
163.8,11.8,8707.6,499.6,0,93.4,0.593795363,0.122633875,14.2580662,1
163.82,11.82,8708.84,499.64,0,93.4,0.593775202,0.087215145,12.80000763,1
163.84,11.84,8710.08,499.68,0,93.4,0.59375504,0.122916357,11.26665904,1
163.86,11.86,8711.32,499.72,0,93.4,0.593734879,0.136645174,13.93332825,1
163.88,11.88,8712.56,499.76,0,93.4,0.593714718,0.197643134,14.61290295,1
163.9,11.9,8713.8,499.8,0,93.4,0.593694556,0.194920689,14,1
163.92,11.92,8715.04,499.84,0,93.4,0.593674395,0.04860259,14,1
163.94,11.94,8716.28,499.88,0,93.4,0.593654234,0.215206658,14.40000127,1
163.96,11.96,8717.52,499.92,0,93.4,0.593634073,0.358772956,15,1
163.98,11.98,8718.76,499.96,0,93.4,0.593613911,0.069204562,15,1
164,12,8720,500,0,93.4,0.59359375,0.213944669,14.61290223,1
164.02,11.98,8720.54,500.02,0,93.4,0.593573589,0.123119472,13.89655741,1
164.04,11.96,8721.08,500.04,0,93.4,0.593553427,0.179913105,11.82759502,1
164.06,11.94,8721.62,500.06,0,93.4,0.593533266,0.104017158,12.1612847,1
164.08,11.92,8722.16,500.08,0,93.4,0.593513105,0.07077947,14.03333349,1
164.1,11.9,8722.7,500.1,0,93.4,0.593492944,0.057959541,14.70000079,1
164.12,11.88,8723.24,500.12,0,93.4,0.593472782,0.085437962,14.64516182,1
164.14,11.86,8723.78,500.14,0,93.4,0.593452621,0.134677142,14.00000338,1
164.16,11.84,8724.32,500.16,0,93.4,0.59343246,0.229027995,14,1
164.18,11.82,8724.86,500.18,0,93.4,0.593412298,0.189214333,14.36667,1
164.2,11.8,8725.4,500.2,0,93.4,0.593392137,0.091940432,14.86665183,1
164.22,11.78,8725.94,500.22,0,93.4,0.593371976,0.079517308,12.20000381,1
164.24,11.76,8726.48,500.24,0,93.4,0.593351815,0.096072882,12.09999189,1
164.26,11.74,8727.02,500.26,0,93.4,0.593331653,0.10165184,14,1
164.28,11.72,8727.56,500.28,0,93.4,0.593311492,0.038496813,14,1
164.3,11.7,8728.1,500.3,0,93.4,0.593291331,0.082572152,14,1
164.32,11.68,8728.64,500.32,0,93.4,0.593271169,0.178347666,14.45161179,1
164.34,11.66,8729.18,500.34,0,93.4,0.593251008,0.349333242,23.48389931,1
164.36,11.64,8729.72,500.36,0,93.4,0.593230847,0.089186241,23.33332147,1
164.38,11.62,8730.26,500.38,0,93.4,0.593210685,0.13758021,14.00005341,1
164.4,11.6,8730.8,500.4,0,93.4,0.593190524,0.174070768,14.66666349,1
164.42,11.58,8731.34,500.42,0,93.4,0.593170363,0.15763805,13.33334605,1
164.44,11.56,8731.88,500.44,0,93.4,0.593150202,0.116077722,10.00000954,1
164.46,11.54,8732.42,500.46,0,93.4,0.59313004,0.120569491,13.33332698,1
164.48,11.52,8732.96,500.48,0,93.4,0.593109879,0.136194417,14.67741923,1
164.5,11.5,8733.5,500.5,0,93.4,0.593089718,0.089349163,14.03225583,1
164.52,11.48,8734.04,500.52,0,93.4,0.593069556,0.093483883,14,1
164.54,11.46,8734.58,500.54,0,93.4,0.593049395,0.061475447,14.3333346,1
164.56,11.44,8735.12,500.56,0,93.4,0.593029234,0.124583416,14.99999815,1
164.58,11.42,8735.66,500.58,0,93.4,0.593009073,0.069412637,14.35483972,1
164.6,11.4,8736.2,500.6,0,93.39890219,0.593010978,0.114634119,13.12903717,1
164.62,11.38,8736.74,500.62,0,93.39690618,0.593030938,0.086654675,11.19354699,1
164.64,11.36,8737.28,500.64,0,93.39491017,0.593050898,0.128230586,12.86206832,1
164.66,11.34,8737.82,500.66,0,93.39291417,0.593070858,0.126279002,14,1
164.68,11.32,8738.36,500.68,0,93.39091816,0.593090818,0.172288269,14,1
164.7,11.3,8738.9,500.7,0,93.38892215,0.593110778,0.138572967,14.63333413,1
164.72,11.28,8739.44,500.72,0,93.38692614,0.593130739,0.090074939,14.69999857,1
164.74,11.26,8739.98,500.74,0,93.38493014,0.593150699,0.085513877,14.03333127,1
164.76,11.24,8740.52,500.76,0,93.38293413,0.593170659,0.13470653,14,1
164.78,11.22,8741.06,500.78,0,93.38093812,0.593190619,0.177884822,14.30000095,1
164.8,11.2,8741.6,500.8,0,93.37894211,0.593210579,0.125056981,14.96666296,1
164.82,11.18,8742.14,500.82,0,93.3769461,0.593230539,0.130046563,11.83335002,1
164.84,11.16,8742.68,500.84,0,93.3749501,0.593250499,0.161977552,11.45160318,1
164.86,11.14,8743.22,500.86,0,93.37295409,0.593270459,0.131403102,14.67742015,1
164.88,11.12,8743.76,500.88,0,93.37095808,0.593290419,0.183407064,14.37931089,1
164.9,11.1,8744.3,500.9,0,93.36896207,0.593310379,0.195047051,14,1
164.92,11.08,8744.84,500.92,0,93.36696606,0.593330339,0.168042947,14,1
164.94,11.06,8745.38,500.94,0,93.36497006,0.593350299,0.079416633,14,1
164.96,11.04,8745.92,500.96,0,93.36297405,0.59337026,0.145849008,14,1
164.98,11.02,8746.46,500.98,0,93.36097804,0.59339022,0.151738156,14,1
165,11,8747,501,0,93.35898203,0.59341018,0.068217601,12.09999285,1
165.02,11,8745.46,500.3,0.12,93.35698603,0.59343014,0.156177767,11.90000906,1
165.04,11,8743.92,499.6,0.24,93.35499002,0.5934501,0.10374535,13.90001097,1
165.06,11,8742.38,498.9,0.36,93.35299401,0.59347006,0.150736662,14,1
165.08,11,8740.84,498.2,0.48,93.350998,0.59349002,0.170294367,14,1
165.1,11,8739.3,497.5,0.6,93.34900199,0.59350998,0.151700426,14,1
165.12,11,8737.76,496.8,0.72,93.34700599,0.59352994,0.143484601,14.63333158,1
165.14,11,8736.22,496.1,0.84,93.34500998,0.5935499,0.176550099,14.70967783,1
165.16,11,8734.68,495.4,0.96,93.34301397,0.59356986,0.091533404,14.06451443,1
165.18,11,8733.14,494.7,1.08,93.34101796,0.59358982,0.144064209,11.59998983,1
165.2,11,8731.6,494,1.2,93.33902196,0.59360978,0.148567017,11.06667938,1
165.22,11,8730.06,493.3,1.32,93.33702595,0.593629741,0.113346212,13.73334859,1
165.24,11,8728.52,492.6,1.44,93.33502994,0.593649701,0.082248667,14,1
165.26,11,8726.98,491.9,1.56,93.33303393,0.593669661,0.110722469,14.26666381,1
165.28,11,8725.44,491.2,1.68,93.33103792,0.593689621,0.104391702,14.93333111,1
165.3,11,8723.9,490.5,1.8,93.32904192,0.593709581,0.041178587,14.40000159,1
165.32,11,8722.36,489.8,1.92,93.32704591,0.593729541,0.122569948,14,1
165.34,11,8720.82,489.1,2.04,93.3250499,0.593749501,0.165388329,14,1
165.36,11,8719.28,488.4,2.16,93.32305389,0.593769461,0.185811433,14,1
165.38,11,8717.74,487.7,2.28,93.32105789,0.593789421,0.158299939,13.2758535,1
165.4,11,8716.2,487,2.4,93.31906188,0.593809381,0.177378567,11.20689111,1
165.42,11,8714.66,486.3,2.52,93.31706587,0.593829341,0.203191808,12.68750123,1
165.44,11,8713.12,485.6,2.64,93.31506986,0.593849301,0.153309979,14,1
165.46,11,8711.58,484.9,2.76,93.31307385,0.593869261,0.216412357,14,1
165.48,11,8710.04,484.2,2.88,93.31107785,0.593889222,0.171017088,14,1
165.5,11,8708.5,483.5,3,93.30908184,0.593909182,0.165239049,14,1
165.52,11,8706.96,482.8,3.12,93.30708583,0.593929142,0.113410166,14,1
165.54,11,8705.42,482.1,3.24,93.30508982,0.593949102,0.107039798,14.28333357,1
165.56,11,8703.88,481.4,3.36,93.30309382,0.593969062,0.087354016,14.61666722,1
165.58,11,8702.34,480.7,3.48,93.30109781,0.593989022,0.060530072,14.95000087,1
165.6,11,8700.8,480,3.6,93.3,0.593982054,0.081609857,20.10002146,1
165.62,11,8699.26,479.3,3.72,93.3,0.593942174,0.062761426,21.66663647,1
165.64,11,8697.72,478.6,3.84,93.3,0.593902293,0.073580469,14.99996344,1
165.66,11,8696.18,477.9,3.96,93.3,0.593862413,0.089359201,14.5483883,1
165.68,11,8694.64,477.2,4.08,93.3,0.593822532,0.071642991,14.58620923,1
165.7,11,8693.1,476.5,4.2,93.3,0.593782652,0.098348976,13.20690097,1
165.72,11,8691.56,475.8,4.32,93.3,0.593742772,0.10205831,14.09677334,1
165.74,11,8690.02,475.1,4.44,93.3,0.593702891,0.088518914,14.59999746,1
165.76,11,8688.48,474.4,4.56,93.3,0.593663011,0.097037127,13.26666285,1
165.78,11,8686.94,473.7,4.68,93.3,0.593623131,0.130550669,11.93332825,1
165.8,11,8685.4,473,4.8,93.3,0.59358325,0.124779323,11.60000954,1
165.82,11,8683.86,472.3,4.92,93.3,0.59354337,0.124268897,13.60001144,1
165.84,11,8682.32,471.6,5.04,93.3,0.59350349,0.101864751,14,1
165.86,11,8680.78,470.9,5.16,93.3,0.593463609,0.07056207,14,1
165.88,11,8679.24,470.2,5.28,93.3,0.593423729,0.084340706,14,1
165.9,11,8677.7,469.5,5.4,93.3,0.593383849,0.118471481,14,1
165.92,11,8676.16,468.8,5.52,93.3,0.593343968,0.117086592,14,1
165.94,11,8674.62,468.1,5.64,93.3,0.593304088,0.109363853,14,1
165.96,11,8673.08,467.4,5.76,93.3,0.593264207,0.123153949,11.93547788,1
165.98,11,8671.54,466.7,5.88,93.3,0.593224327,0.157381735,10.66667472,1
166,11,8670,466,6,93.3,0.593184447,0.129123776,13.33332274,1
166.02,11,8671.04,466.7,5.88,93.3,0.593144566,0.065646219,14,1
166.04,11,8672.08,467.4,5.76,93.3,0.593104686,0.048332829,14,1
166.06,11,8673.12,468.1,5.64,93.3,0.593064806,0.084687886,14,1
166.08,11,8674.16,468.8,5.52,93.3,0.593024925,0.109751462,14,1
166.1,11,8675.2,469.5,5.4,93.3,0.592985045,0.092183998,14,1
166.12,11,8676.24,470.2,5.28,93.3,0.592945165,0.117270897,14,1
166.14,11,8677.28,470.9,5.16,93.3,0.592905284,0.160727903,11.99999809,1
166.16,11,8678.32,471.6,5.04,93.3,0.592865404,0.143101607,10.8333389,1
166.18,11,8679.36,472.3,4.92,93.3,0.592825524,0.088535807,14.16667541,1
166.2,11,8680.4,473,4.8,93.3,0.592785643,0.074649073,14.49999762,1
166.22,11,8681.44,473.7,4.68,93.3,0.592745763,0.07028547,13.83333031,1
166.24,11,8682.48,474.4,4.56,93.3,0.592705882,0.049109222,13.16666301,1
166.26,11,8683.52,475.1,4.44,93.3,0.592666002,0.064012451,20.25808774,1
166.28,11,8684.56,475.8,4.32,93.3,0.592626122,0.081192339,26.20690952,1
166.3,11,8685.6,476.5,4.2,93.3,0.592586241,0.123147845,17.24140585,1
166.32,11,8686.64,477.2,4.08,93.3,0.592546361,0.226238253,14.03225922,1
166.34,11,8687.68,477.9,3.96,93.3,0.592506481,0.177478188,12.73333079,1
166.36,11,8688.72,478.6,3.84,93.3,0.5924666,0.09383508,11.39999619,1
166.38,11,8689.76,479.3,3.72,93.3,0.59242672,0.159928516,12.3548388,1
166.4,11,8690.8,480,3.6,93.3,0.59238684,0.166709007,14,1
166.42,11,8691.84,480.7,3.48,93.3,0.592346959,0.164398434,14,1
166.44,11,8692.88,481.4,3.36,93.3,0.592307079,0.110185857,14,1
166.46,11,8693.92,482.1,3.24,93.3,0.592267199,0.089266298,14,1
166.48,11,8694.96,482.8,3.12,93.3,0.592227318,0.085887168,14,1
166.5,11,8696,483.5,3,93.3,0.592187438,0.075142274,13.53333492,1
166.52,11,8697.04,484.2,2.88,93.3,0.592147557,0.0555573,12.73333524,1
166.54,11,8698.08,484.9,2.76,93.3,0.592107677,0.115166924,11.40000064,1
166.56,11,8699.12,485.6,2.64,93.3,0.592067797,0.134627663,11.93333397,1
166.58,11,8700.16,486.3,2.52,93.3,0.592027916,0.178984362,13.12903249,1
166.6,11,8701.2,487,2.4,93.29939456,0.592,0.20253698,13.77419092,1
166.62,11,8702.24,487.7,2.28,93.29737639,0.592,0.127007975,14,1
166.64,11,8703.28,488.4,2.16,93.29535823,0.592,0.106074089,14,1
166.66,11,8704.32,489.1,2.04,93.29334007,0.592,0.214256023,14,1
166.68,11,8705.36,489.8,1.92,93.2913219,0.592,0.208614553,14,1
166.7,11,8706.4,490.5,1.8,93.28930374,0.592,0.147466548,14,1
166.72,11,8707.44,491.2,1.68,93.28728557,0.592,0.154457858,14,1
166.74,11,8708.48,491.9,1.56,93.28526741,0.592,0.143380384,12.26666476,1
166.76,11,8709.52,492.6,1.44,93.28324925,0.592,0.140598648,10.40000445,1
166.78,11,8710.56,493.3,1.32,93.28123108,0.592,0.144218139,13.06667366,1
166.8,11,8711.6,494,1.2,93.27921292,0.592,0.15523232,14,1
166.82,11,8712.64,494.7,1.08,93.27719476,0.592,0.090473308,13.94999869,1
166.84,11,8713.68,495.4,0.96,93.27517659,0.592,0.062002132,13.61666636,1
166.86,11,8714.72,496.1,0.84,93.27315843,0.592,0.072703807,13.28333404,1
166.88,11,8715.76,496.8,0.72,93.27114027,0.592,0.086807041,14.40621382,1
166.9,11,8716.8,497.5,0.6,93.2691221,0.592,0.106933818,23.78126467,1
166.92,11,8717.84,498.2,0.48,93.26710394,0.592,0.131382864,21.55168693,1
166.94,11,8718.88,498.9,0.36,93.26508578,0.592,0.112667019,11.13333588,1
166.96,11,8719.92,499.6,0.24,93.26306761,0.592,0.090236368,12.46667048,1
166.98,11,8720.96,500.3,0.12,93.26104945,0.592,0.120595458,13.40000254,1
167,11,8722,501,0,93.25903128,0.592,0.150436129,14,1
167.02,11,8721.18,500.98,0,93.25701312,0.592,0.112217044,14,1
167.04,11,8720.36,500.96,0,93.25499496,0.592,0.100964553,14,1
167.06,11,8719.54,500.94,0,93.25297679,0.592,0.091055741,13.93548649,1
167.08,11,8718.72,500.92,0,93.25095863,0.592,0.044588225,13.2903231,1
167.1,11,8717.9,500.9,0,93.24894047,0.592,0.083365847,12.24137954,1
167.12,11,8717.08,500.88,0,93.2469223,0.592,0.070490666,11.19354606,1
167.14,11,8716.26,500.86,0,93.24490414,0.592,0.114053374,13.12903625,1
167.16,11,8715.44,500.84,0,93.24288598,0.592,0.185410066,14,1
167.18,11,8714.62,500.82,0,93.24086781,0.592,0.134023556,13.96666359,1
167.2,11,8713.8,500.8,0,93.23884965,0.592,0.192860108,13.30000159,1
167.22,11,8712.98,500.78,0,93.23683148,0.592,0.102785536,13.36666333,1
167.24,11,8712.16,500.76,0,93.23481332,0.592,0.110778155,14,1
167.26,11,8711.34,500.74,0,93.23279516,0.592,0.115543622,14,1
167.28,11,8710.52,500.72,0,93.23077699,0.592,0.121373709,13.65517228,1
167.3,11,8709.7,500.7,0,93.22875883,0.592,0.18556592,12.93333492,1
167.32,11,8708.88,500.68,0,93.22674067,0.592,0.187057642,11.60000032,1
167.34,11,8708.06,500.66,0,93.2247225,0.592,0.116986399,11.73333429,1
167.36,11,8707.24,500.64,0,93.22270434,0.592,0.09442001,13.03225897,1
167.38,11,8706.42,500.62,0,93.22068618,0.592,0.085935911,13.6774174,1
167.4,11,8705.6,500.6,0,93.21866801,0.592,0.179445798,14,1
167.42,11,8704.78,500.58,0,93.21664985,0.592,0.111781224,13.96666365,1
167.44,11,8703.96,500.56,0,93.21463169,0.592,0.042042192,13.29999634,1
167.46,11,8703.14,500.54,0,93.21261352,0.592,0.051925402,13.35484095,1
167.48,11,8702.32,500.52,0,93.21059536,0.592,0.093460823,13.99999938,1
167.5,11,8701.5,500.5,0,93.20857719,0.592,0.096265094,12.66666667,1
167.52,11,8700.68,500.48,0,93.20655903,0.592,0.100179809,11.33333206,1
167.54,11,8699.86,500.46,0,93.20454087,0.592,0.098680922,10.00002289,1
167.56,11,8699.04,500.44,0,93.2025227,0.592,0.16038332,22.00003433,1
167.58,11,8698.22,500.42,0,93.20050454,0.592,0.18383519,22.99996185,1
167.6,11,8697.4,500.4,0,93.2,0.592,0.077806252,13.00000318,1
167.62,11,8696.58,500.38,0,93.2,0.592,0.11456111,13.66666518,1
167.64,11,8695.76,500.36,0,93.2,0.592,0.121280707,14,1
167.66,11,8694.94,500.34,0,93.2,0.592,0.130493425,14,1
167.68,11,8694.12,500.32,0,93.2,0.592,0.162279319,11.33334223,1
167.7,11,8693.3,500.3,0,93.2,0.592,0.186642328,10.99999523,1
167.72,11,8692.48,500.28,0,93.2,0.592,0.062524078,12.99999714,1
167.74,11,8691.66,500.26,0,93.2,0.592,0.023465496,13.64516247,1
167.76,11,8690.84,500.24,0,93.2,0.592,0.150273684,14,1
167.78,11,8690.02,500.22,0,93.2,0.592,0.15117999,14,1
167.8,11,8689.2,500.2,0,93.2,0.592,0.161438027,13.38709623,1
167.82,11,8688.38,500.18,0,93.2,0.592,0.14991354,13.2758604,1
167.84,11,8687.56,500.16,0,93.2,0.592,0.187658127,13.96551453,1
167.86,11,8686.74,500.14,0,93.2,0.592,0.111137617,14,1
167.88,11,8685.92,500.12,0,93.2,0.592,0.1286234,12.80000572,1
167.9,11,8685.1,500.1,0,93.2,0.592,0.119268645,10.13333651,1
167.92,11,8684.28,500.08,0,93.2,0.592,0.04855951,12.5333327,1
167.94,11,8683.46,500.06,0,93.2,0.592,0.082692102,13.69999952,1
167.96,11,8682.64,500.04,0,93.2,0.592,0.115017338,13.03333222,1
167.98,11,8681.82,500.02,0,93.2,0.592,0.096560878,13.63333508,1
168,11,8681,500,0,93.2,0.592,0.06652067,14,1
168.02,11,8679.88,499.92,0,93.2,0.592,0.082279989,14,1
168.04,11,8678.76,499.84,0,93.2,0.592,0.059841523,13.38709654,1
168.06,11,8677.64,499.76,0,93.2,0.592,0.092681722,12.20000381,1
168.08,11,8676.52,499.68,0,93.2,0.592,0.189919475,10.20000191,1
168.1,11,8675.4,499.6,0,93.2,0.592,0.120087022,11.2,1
168.12,11,8674.28,499.52,0,93.2,0.592,0.042218692,12.5333346,1
168.14,11,8673.16,499.44,0,93.2,0.592,0.215482336,13.86666921,1
168.16,11,8672.04,499.36,0,93.2,0.592,0.073579558,17.9000124,1
168.18,11,8670.92,499.28,0,93.2,0.592,0.153200528,22.23334986,1
168.2,11,8669.8,499.2,0,93.2,0.592,0.111444812,26.56668733,1
168.22,11,8668.68,499.12,0,93.2,0.592,0.17742138,27,1
168.24,11,8667.56,499.04,0,93.2,0.592,0.067207847,23.38713581,1
168.26,11,8666.44,498.96,0,93.2,0.592,0.238760766,14.3548483,1
168.28,11,8665.32,498.88,0,93.2,0.592,0.107200503,11.24138315,1
168.3,11,8664.2,498.8,0,93.2,0.592,0.109980149,11.03225429,1
168.32,11,8663.08,498.72,0,93.2,0.592,0.138715058,13.61290787,1
168.34,11,8661.96,498.64,0,93.2,0.592,0.033300828,13.43333127,1
168.36,11,8660.84,498.56,0,93.2,0.592,0.094519708,13.23333604,1
168.38,11,8659.72,498.48,0,93.2,0.592,0.063647355,13.90000334,1
168.4,11,8658.6,498.4,0,93.2,0.592,0.03819039,13.43333386,1
168.42,11,8657.48,498.32,0,93.2,0.592,0.081269273,13,1
168.44,11,8656.36,498.24,0,93.2,0.592,0.169994419,13,1
168.46,11,8655.24,498.16,0,93.2,0.592,0.105687101,11.8666708,1
168.48,11,8654.12,498.08,0,93.2,0.592,0.110890642,11.46666381,1
168.5,11,8653,498,0,93.2,0.592,0.129434654,12.79999841,1
168.52,11,8651.88,497.92,0,93.2,0.592,0.109164116,13,1
168.54,11,8650.76,497.84,0,93.2,0.592,0.169240697,13.22580743,1
168.56,11,8649.64,497.76,0,93.2,0.592,0.092582935,13.87097083,1
168.58,11,8648.52,497.68,0,93.2,0.592,0.074482452,13.44827295,1
168.6,11,8647.4,497.6,0,93.2,0.592,0.060263053,13.22580754,1
168.62,11,8646.28,497.52,0,93.2,0.592,0.077745985,13.87096598,1
168.64,11,8645.16,497.44,0,93.2,0.592,0.123004051,13.46666857,1
168.66,11,8644.04,497.36,0,93.2,0.592,0.104335676,12.41935719,1
168.68,11,8642.92,497.28,0,93.2,0.592,0.053355278,10.48386701,1
168.7,11,8641.8,497.2,0,93.2,0.592,0.111146546,12.06897028,1
168.72,11,8640.68,497.12,0,93.2,0.592,0.027760523,13.79999936,1
168.74,11,8639.56,497.04,0,93.2,0.592,0.093639447,13.13333206,1
